Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price;bigger_then_mean;number_of_ad;ads_category;many_ads;normally_ads
7023;1;2.0;71.00558;32.554848;6.0;11;11.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;245130.11;1;652;many_ads;1.0;0.0
8203;98;2.0;47.698902;32.6857;5.0;4;5.0;1962;0.19578105;0;0;23;5212;6;3855.0;3;2;0;189565.89;0;21;few_ads;0.0;0.0
15919;47;2.0;49.285202;31.847733;6.0;7;12.0;1977;0.29820457;0;0;16;4048;3;240.0;1;3;0;204117.83;0;97;normally_ads;0.0;1.0
4747;7;3.0;81.46791;52.83359;10.0;19;19.0;2010;0.035145268;0;0;42;9292;3;2620.0;0;3;0;477665.6;1;92;normally_ads;0.0;1.0
6523;52;1.0;32.827652;21.663929;5.0;1;9.0;1966;0.371149;0;0;34;7065;1;750.0;2;5;0;120670.1;0;143;normally_ads;0.0;1.0
81;47;2.0;56.922115;30.734432;8.0;13;16.0;1981;0.10187247;0;0;23;4583;3;1130.0;3;3;0;254013.44;1;97;normally_ads;0.0;1.0
5790;27;1.0;47.177185;21.663929;1.0;5;5.0;1977;0.07542368;0;0;11;3097;0;262.0;0;0;0;109264.48;1;851;many_ads;1.0;0.0
2347;6;2.0;67.170586;32.554848;1.0;11;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;192944.38;1;511;many_ads;1.0;0.0
1288;27;3.0;82.515915;45.376022;1.0;5;5.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;207858.58;1;851;many_ads;1.0;0.0
8708;80;2.0;53.747253;33.740067;8.0;6;22.0;1984;0.007720282;0;0;38;4788;2;1894.0;0;4;0;238623.89;1;31;few_ads;0.0;0.0
9785;27;2.0;62.64039;34.998512;10.0;5;17.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;190968.19;0;851;many_ads;1.0;0.0
2416;57;1.0;29.298168;14.251217;5.0;7;7.0;1964;0.13321534;0;0;49;11395;3;1406.0;3;4;1;148991.27;0;107;normally_ads;0.0;1.0
11413;86;1.0;36.805824;21.663929;7.0;10;12.0;1974;0.16197556;0;1;31;7010;5;4508.0;3;7;0;183891.14;1;27;few_ads;0.0;0.0
16584;61;3.0;54.52682;38.903927;6.0;3;9.0;1976;0.30032253;0;0;52;10311;6;80.0;1;9;0;245215.48;0;118;normally_ads;0.0;1.0
12667;83;2.0;54.38667;34.305576;8.0;11;12.0;1978;0.10045574;0;0;43;7227;0;562.0;1;6;1;269995.0;1;31;few_ads;0.0;0.0
15527;52;2.0;64.222694;32.554848;1.0;16;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;194618.92;1;143;normally_ads;0.0;1.0
1217;44;2.0;47.917007;32.35601;5.0;5;5.0;1965;0.036122292;0;0;24;4378;0;1036.0;1;1;0;169711.38;0;104;normally_ads;0.0;1.0
3398;74;1.0;48.743664;37.696712;1.0;12;20.0;2017;0.07577875;0;0;6;1437;3;1940.0;0;2;0;165071.83;1;114;normally_ads;0.0;1.0
10731;62;3.0;67.63261;43.867622;7.0;8;9.0;1973;0.002211665;0;0;39;7614;3;80.0;1;5;1;243008.14;0;247;normally_ads;0.0;1.0
11442;137;3.0;70.2236;44.54039;13.0;3;8.0;1955;0.20014681;0;0;23;3975;8;770.0;2;0;0;527120.8;0;9;few_ads;0.0;0.0
15930;41;2.0;42.581512;32.554848;6.0;7;14.0;1973;0.17505486;0;0;36;10055;3;240.0;1;0;0;217099.77;0;87;normally_ads;0.0;1.0
1431;91;1.0;41.07619;21.663929;7.0;14;17.0;2000;0.33389154;0;0;30;6564;1;2715.0;0;0;0;184156.11;1;44;few_ads;0.0;0.0
3035;94;2.0;47.802227;32.542126;6.0;5;12.0;1975;0.52186704;0;0;25;6149;0;30.0;0;0;0;162335.02;0;89;normally_ads;0.0;1.0
1372;39;1.0;33.682377;21.663929;6.0;10;10.0;1973;0.42882583;0;0;25;5011;8;730.0;0;2;0;143120.9;0;57;normally_ads;0.0;1.0
14077;92;2.0;42.540092;32.554848;6.0;12;12.0;1971;0.4605564;0;0;20;4386;14;1322.0;1;5;0;208662.67;0;12;few_ads;0.0;0.0
11981;118;3.0;92.26619;54.767685;12.0;4;17.0;2005;0.21843974;0;0;21;4472;6;1450.0;4;7;1;295004.88;1;13;few_ads;0.0;0.0
13528;187;1.0;38.892345;21.663929;10.0;8;16.0;2005;0.041116353;0;0;53;14892;4;2301.0;1;4;0;173331.3;0;10;few_ads;0.0;0.0
141;62;2.0;67.677605;32.554848;1.0;11;16.0;2016;0.072157584;0;0;2;629;1;80.0;0;0;1;159654.06;0;247;normally_ads;0.0;1.0
4645;54;2.0;76.31285;32.554848;6.0;14;14.0;1977;0.006076152;0;0;30;5285;0;645.0;6;6;0;466730.8;1;37;few_ads;0.0;0.0
5198;7;3.0;91.904015;62.839714;7.0;6;6.0;1937;0.13061781;0;0;39;10418;9;900.0;1;9;0;309690.97;1;92;normally_ads;0.0;1.0
9956;36;1.0;38.755405;21.663929;8.0;2;14.0;1978;0.08761909;0;0;8;1497;5;800.0;1;0;0;91600.74;1;17;few_ads;0.0;0.0
10736;13;3.0;80.03033;47.801598;10.0;16;17.0;1992;0.0907991;0;0;74;19083;2;1406.0;5;15;0;311528.1;1;97;normally_ads;0.0;1.0
8478;86;2.0;59.96723;38.60943;8.0;10;25.0;2007;0.16197556;0;1;31;7010;5;4508.0;3;7;0;161307.52;1;27;few_ads;0.0;0.0
2720;101;2.0;59.777542;35.16328;10.0;20;22.0;1999;0.22582495;1;0;41;6558;7;1548.0;3;2;0;244351.4;1;97;normally_ads;0.0;1.0
11706;7;2.0;49.830082;34.183956;6.0;9;9.0;1980;0.13061781;0;0;39;10418;9;900.0;1;9;0;254573.56;0;92;normally_ads;0.0;1.0
4123;106;2.0;62.688076;35.200268;10.0;8;18.0;2004;0.24603155;0;1;22;3151;4;2715.0;3;3;0;260776.9;0;10;few_ads;0.0;0.0
7985;62;3.0;88.491394;46.96048;1.0;11;11.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;212527.42;0;247;normally_ads;0.0;1.0
15330;52;1.0;39.554283;21.663929;7.0;13;25.0;2007;0.371149;0;0;34;7065;1;750.0;2;5;0;179476.81;0;143;normally_ads;0.0;1.0
7567;27;2.0;74.21409;32.554848;1.0;8;17.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;183038.52;1;851;many_ads;1.0;0.0
12352;6;3.0;82.98372;46.96048;1.0;13;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;222592.17;1;511;many_ads;1.0;0.0
3608;161;3.0;81.74964;51.41523;7.0;5;8.0;1964;0.000699119;0;0;14;3369;24;4129.0;0;3;0;383231.97;0;11;few_ads;0.0;0.0
11535;6;2.0;56.57129;34.538704;9.0;14;17.0;2011;0.24320452;0;0;5;1564;0;540.0;0;0;0;101123.734;0;511;many_ads;1.0;0.0
8075;27;1.0;43.37252;21.663929;9.0;17;17.0;2010;0.041116353;0;0;53;14892;4;262.0;1;4;0;134497.64;1;851;many_ads;1.0;0.0
16505;28;1.0;45.182327;21.663929;9.0;4;23.0;2007;0.33389154;0;0;30;6564;1;262.0;0;0;0;238485.47;1;79;normally_ads;0.0;1.0
2306;98;1.0;30.44769;21.663929;5.0;3;9.0;1974;0.31392455;0;0;22;4625;11;3855.0;2;10;0;155144.02;0;21;few_ads;0.0;0.0
1748;88;2.0;55.850304;42.31476;1.0;24;24.0;1977;0.1273759;0;0;43;8429;3;810.0;3;9;0;412511.1;1;64;normally_ads;0.0;1.0
9435;27;1.0;46.84899;21.663929;8.0;8;10.0;2007;0.041116353;0;0;53;14892;4;262.0;1;4;0;142483.7;1;851;many_ads;1.0;0.0
10578;22;2.0;45.57816;32.554848;5.0;3;5.0;1962;0.11853738;0;0;30;6207;1;1183.0;1;0;0;192794.9;0;78;normally_ads;0.0;1.0
11645;1;2.0;64.226364;35.913372;8.0;12;17.0;2016;0.007122317;0;0;1;264;0;645.0;0;1;0;209569.78;1;652;many_ads;1.0;0.0
7887;19;3.0;65.77099;48.688877;8.0;6;16.0;1978;0.30947912;0;0;35;7715;4;990.0;0;6;0;295961.94;0;31;few_ads;0.0;0.0
5540;27;3.0;57.643612;30.009293;9.0;16;16.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;198351.89;0;851;many_ads;1.0;0.0
9511;63;1.0;51.456043;40.409092;1.0;12;12.0;2017;0.23861714;0;0;26;3889;6;705.0;3;6;0;260824.22;1;43;few_ads;0.0;0.0
5354;85;1.0;28.535084;21.663929;6.0;4;9.0;1967;0.03717782;0;0;52;11217;1;2300.0;1;7;0;142269.27;0;76;normally_ads;0.0;1.0
12196;23;2.0;58.646816;32.554848;6.0;2;4.0;2015;0.03465608;0;0;0;168;0;1406.0;0;0;0;94827.305;0;565;many_ads;1.0;0.0
4228;7;2.0;67.871544;35.335793;12.0;13;17.0;2014;0.035145268;0;0;42;9292;3;2620.0;0;3;0;89269.19;1;92;normally_ads;0.0;1.0
13385;11;3.0;72.95694;44.771362;9.0;12;14.0;1977;0.000169676;0;0;36;5992;0;30.0;1;1;0;281025.56;1;129;normally_ads;0.0;1.0
4622;27;2.0;62.153996;36.094353;6.0;5;5.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;194092.0;0;851;many_ads;1.0;0.0
9381;41;1.0;41.919044;21.663929;9.0;3;14.0;1984;0.17505486;0;0;36;10055;3;240.0;1;0;0;215560.23;1;87;normally_ads;0.0;1.0
883;23;1.0;46.355804;21.663929;1.0;3;3.0;1977;0.014072961;0;0;2;475;0;1406.0;0;0;0;94607.98;1;565;many_ads;1.0;0.0
4180;45;1.0;40.37108;21.663929;1.0;21;22.0;2016;0.19578105;0;0;23;5212;6;1036.0;3;2;0;230239.56;0;116;normally_ads;0.0;1.0
16395;2;3.0;79.722244;44.73122;7.0;12;16.0;1987;0.13061781;0;0;39;10418;9;900.0;1;9;0;370148.62;1;78;normally_ads;0.0;1.0
7682;9;3.0;79.83044;48.26503;10.0;5;14.0;1993;0.16153175;0;0;25;5648;1;30.0;2;4;0;246800.16;1;294;normally_ads;0.0;1.0
15620;23;1.0;43.76329;21.663929;1.0;3;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;130372.03;1;565;many_ads;1.0;0.0
5786;123;2.0;75.14501;36.849865;11.0;9;9.0;2009;0.0;0;0;6;2733;0;920.0;0;4;0;420616.88;1;32;few_ads;0.0;0.0
2540;6;3.0;82.35302;46.96048;7.0;13;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;216199.81;1;511;many_ads;1.0;0.0
7618;167;3.0;82.029564;56.867287;8.0;4;5.0;1954;0.050272014;0;0;21;4231;14;1020.0;0;3;0;414194.28;1;20;few_ads;0.0;0.0
3219;27;2.0;75.378685;53.904774;12.0;3;18.0;2017;0.072157584;0;0;2;629;1;262.0;0;0;1;159497.16;1;851;many_ads;1.0;0.0
12633;27;3.0;81.867165;56.232845;7.0;12;19.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;182228.52;1;851;many_ads;1.0;0.0
6336;21;2.0;42.42308;32.554848;5.0;3;5.0;1965;0.034331497;0;0;25;5487;3;176.0;0;4;0;103507.766;0;165;normally_ads;0.0;1.0
3916;1;1.0;43.08441;32.03746;1.0;9;9.0;2017;0.007122317;0;0;1;264;0;645.0;0;1;0;169749.17;0;652;many_ads;1.0;0.0
3851;52;2.0;65.38847;51.852932;1.0;13;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;180706.64;1;143;normally_ads;0.0;1.0
3095;23;1.0;34.913284;21.663929;1.0;3;15.0;1977;0.005767451;0;0;1;388;0;1406.0;0;0;0;66379.805;0;565;many_ads;1.0;0.0
3351;1;1.0;39.056023;21.663929;1.0;17;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;153217.05;0;652;many_ads;1.0;0.0
3299;99;2.0;47.00961;32.554848;5.0;11;11.0;1971;0.012338886;0;0;35;5776;1;2078.0;2;4;0;188197.95;0;97;normally_ads;0.0;1.0
2741;113;3.0;63.04444;45.877304;5.0;11;11.0;1966;0.050755568;0;0;24;5469;1;145.0;0;1;0;227828.02;0;41;few_ads;0.0;0.0
1351;52;2.0;63.079742;32.554848;1.0;5;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;186059.11;1;143;normally_ads;0.0;1.0
13320;66;2.0;72.73638;51.200836;9.0;15;19.0;2002;0.11162739;0;0;50;12238;8;1970.0;2;3;0;507621.56;1;62;normally_ads;0.0;1.0
13137;23;1.0;43.790432;21.663929;6.0;10;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;121517.6;1;565;many_ads;1.0;0.0
1572;9;1.0;43.79787;21.663929;8.0;15;15.0;1995;0.16153175;0;0;25;5648;1;30.0;2;4;0;134933.0;1;294;normally_ads;0.0;1.0
790;23;1.0;41.074417;21.663929;6.0;9;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;117742.44;0;565;many_ads;1.0;0.0
40;29;3.0;65.09846;46.505943;9.0;11;12.0;1968;0.086885266;0;0;10;2277;2;1547.0;0;0;0;294802.66;0;89;normally_ads;0.0;1.0
15450;37;1.0;36.87591;21.663929;9.0;14;14.0;1972;0.12219048;0;0;25;4724;2;1308.0;1;3;0;184772.17;0;72;normally_ads;0.0;1.0
692;84;1.0;33.222504;21.663929;5.0;6;6.0;1961;0.14966637;0;0;22;4789;2;4087.0;4;1;0;143121.97;0;80;normally_ads;0.0;1.0
3401;74;2.0;80.82585;79.44388;1.0;6;6.0;2017;0.07577875;0;0;6;1437;3;1940.0;0;2;0;224079.86;1;114;normally_ads;0.0;1.0
713;20;2.0;41.208424;32.554848;6.0;12;12.0;1966;0.019508796;0;0;37;7687;11;176.0;5;5;0;269381.34;0;24;few_ads;0.0;0.0
8139;27;2.0;58.55381;32.554848;6.0;7;7.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;177511.31;0;851;many_ads;1.0;0.0
14271;8;1.0;43.88464;21.663929;8.0;5;14.0;1987;0.4581745;0;1;26;4439;1;1130.0;1;5;0;165879.33;1;142;normally_ads;0.0;1.0
5756;109;2.0;53.078403;30.055048;9.0;3;17.0;2002;0.1363303;0;0;30;6141;10;262.0;3;6;0;377934.0;0;41;few_ads;0.0;0.0
12533;27;1.0;43.325043;37.16069;1.0;5;5.0;2018;0.017647052;0;0;2;469;0;262.0;0;0;0;132276.34;1;851;many_ads;1.0;0.0
4417;1;3.0;81.14356;46.96048;1.0;12;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;196269.45;0;652;many_ads;1.0;0.0
1334;23;1.0;29.401009;21.663929;1.0;4;17.0;2019;0.03465608;0;0;0;168;0;1406.0;0;0;0;71690.97;0;565;many_ads;1.0;0.0
4328;96;1.0;36.67341;21.663929;9.0;3;12.0;2003;0.041116353;0;0;53;14892;4;2300.0;1;4;0;168143.34;0;71;normally_ads;0.0;1.0
3505;88;3.0;60.388973;40.26998;5.0;11;11.0;1977;0.1273759;0;0;43;8429;3;810.0;3;9;0;232785.5;0;64;normally_ads;0.0;1.0
12416;170;3.0;77.267975;46.83506;10.0;17;17.0;1990;0.21843974;0;0;21;4472;6;1450.0;4;7;1;347780.9;0;16;few_ads;0.0;0.0
35;7;2.0;43.948288;32.554848;4.0;6;6.0;1964;0.13061781;0;0;39;10418;9;900.0;1;9;0;180923.17;0;92;normally_ads;0.0;1.0
2173;181;2.0;62.198334;39.68073;5.0;7;9.0;1948;0.0;0;0;30;7538;87;4702.0;5;5;0;541173.3;1;3;few_ads;0.0;0.0
7129;40;3.0;80.93212;50.131046;9.0;10;10.0;1960;0.21047324;0;0;11;2398;2;1994.0;3;0;0;403979.06;1;11;few_ads;0.0;0.0
15853;54;3.0;58.703835;41.700195;5.0;3;5.0;1967;0.006076152;0;0;30;5285;0;645.0;6;6;0;246473.44;0;37;few_ads;0.0;0.0
15511;83;2.0;53.14307;31.993795;8.0;3;12.0;1975;0.10045574;0;0;43;7227;0;562.0;1;6;1;232830.8;1;31;few_ads;0.0;0.0
16656;93;1.0;41.51588;21.663929;8.0;4;14.0;1985;0.52186704;0;0;25;6149;0;1322.0;0;0;0;134059.9;1;73;normally_ads;0.0;1.0
3253;34;1.0;44.217457;21.663929;9.0;16;24.0;2002;0.069753364;0;0;53;13670;4;800.0;1;11;0;140956.33;1;111;normally_ads;0.0;1.0
13861;27;2.0;60.722435;31.879816;12.0;5;5.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;196519.97;0;851;many_ads;1.0;0.0
5249;119;2.0;47.74151;32.554848;5.0;5;9.0;1970;0.000995363;0;0;42;7651;1;1450.0;1;5;0;85293.62;0;49;few_ads;0.0;0.0
15215;17;1.0;46.692974;21.663929;1.0;7;7.0;2015;0.0;0;0;18;3374;5;620.0;1;2;0;212290.69;1;59;normally_ads;0.0;1.0
7674;30;2.0;51.28302;37.74748;1.0;5;17.0;1977;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;174735.17;0;228;normally_ads;0.0;1.0
3309;127;1.0;36.52801;21.663929;9.0;12;16.0;1983;0.48624563;0;0;13;2514;19;1183.0;0;6;0;219071.4;1;10;few_ads;0.0;0.0
7765;109;1.0;31.123566;21.663929;5.0;8;9.0;1965;0.1363303;0;0;30;6141;10;262.0;3;6;0;184873.03;0;41;few_ads;0.0;0.0
6184;3;3.0;96.9666;57.722084;9.0;10;15.0;2015;0.050900057;0;0;43;10621;1;30.0;2;3;0;241747.95;1;82;normally_ads;0.0;1.0
2052;129;2.0;43.181957;30.896362;6.0;5;5.0;1962;0.020741327;0;0;24;5613;5;1340.0;2;5;0;209390.67;0;43;few_ads;0.0;0.0
9338;91;2.0;41.96202;32.554848;7.0;5;12.0;1969;0.33389154;0;0;30;6564;1;2715.0;0;0;0;175868.08;0;44;few_ads;0.0;0.0
3921;39;1.0;32.049873;21.663929;6.0;3;9.0;1969;0.42882583;0;0;25;5011;8;730.0;0;2;0;152631.1;0;57;normally_ads;0.0;1.0
8179;13;2.0;55.232956;32.53088;8.0;11;17.0;1998;0.0907991;0;0;74;19083;2;1406.0;5;15;0;237568.67;0;97;normally_ads;0.0;1.0
8727;1;2.0;79.52122;32.554848;1.0;5;5.0;2017;0.007122317;0;0;1;264;0;645.0;0;1;0;232726.62;1;652;many_ads;1.0;0.0
15679;11;2.0;62.92795;32.554848;17.0;4;4.0;2014;0.012338886;0;0;35;5776;1;2078.0;2;4;0;100378.01;1;129;normally_ads;0.0;1.0
140;8;1.0;42.012695;21.663929;8.0;5;14.0;2009;0.4581745;0;1;26;4439;1;1130.0;1;5;0;194684.34;1;142;normally_ads;0.0;1.0
7728;49;3.0;84.72416;53.8107;11.0;11;14.0;2008;0.020741327;0;0;24;5613;5;1340.0;2;5;0;303409.66;1;16;few_ads;0.0;0.0
7919;66;3.0;59.77321;45.455723;5.0;5;9.0;1975;0.11162739;0;0;50;12238;8;1970.0;2;3;0;277865.28;0;62;normally_ads;0.0;1.0
8418;23;1.0;45.596725;21.663929;1.0;17;25.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;143780.7;1;565;many_ads;1.0;0.0
7434;27;3.0;77.32977;43.680122;10.0;18;20.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;222112.92;0;851;many_ads;1.0;0.0
689;30;4.0;94.16493;60.322254;10.0;8;16.0;2005;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;517817.16;0;228;normally_ads;0.0;1.0
11049;1;2.0;67.75613;32.554848;1.0;15;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;202871.55;1;652;many_ads;1.0;0.0
2438;85;1.0;50.66927;48.042965;1.0;16;16.0;2018;0.072157584;0;0;2;629;1;645.0;0;0;1;135862.02;1;76;normally_ads;0.0;1.0
9320;30;3.0;76.265625;46.96048;1.0;4;4.0;2016;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;202260.78;0;228;normally_ads;0.0;1.0
13049;81;3.0;71.04599;52.836433;7.0;3;5.0;1960;0.31980935;0;0;25;4756;16;2857.0;5;8;0;286325.1;0;18;few_ads;0.0;0.0
6360;1;3.0;87.70108;46.96048;1.0;5;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;266819.38;1;652;many_ads;1.0;0.0
11290;1;2.0;67.23376;32.554848;1.0;16;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;205150.25;1;652;many_ads;1.0;0.0
7375;181;2.0;49.978867;32.554848;7.0;9;9.0;1966;0.0;0;0;8;1423;37;562.0;1;8;0;413262.28;0;3;few_ads;0.0;0.0
14813;1;1.0;41.848343;21.663929;1.0;16;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;143414.11;0;652;many_ads;1.0;0.0
10410;6;3.0;80.79479;46.96048;1.0;13;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;207833.02;1;511;many_ads;1.0;0.0
513;27;2.0;57.134182;32.554848;6.0;16;19.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;145814.84;0;851;many_ads;1.0;0.0
10336;19;1.0;34.64763;21.663929;6.0;1;5.0;1960;0.30947912;0;0;35;7715;4;990.0;0;6;0;131981.48;0;31;few_ads;0.0;0.0
887;69;3.0;75.80555;45.89595;10.0;14;17.0;1986;0.000991363;0;0;33;6783;3;4508.0;1;9;0;478946.25;0;29;few_ads;0.0;0.0
4536;80;2.0;54.87691;32.560764;8.0;22;22.0;1985;0.007720282;0;0;38;4788;2;1894.0;0;4;0;254263.3;1;31;few_ads;0.0;0.0
2395;1;2.0;64.7;46.16445;6.0;4;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;164312.22;1;652;many_ads;1.0;0.0
14374;62;3.0;90.824615;46.96048;1.0;4;12.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;200253.12;1;247;normally_ads;0.0;1.0
1179;27;1.0;55.06922;21.663929;1.0;13;13.0;2017;0.21140121;0;0;9;1892;0;262.0;0;1;0;160035.14;1;851;many_ads;1.0;0.0
9635;47;2.0;53.610584;31.289234;8.0;14;14.0;1979;0.29820457;0;0;16;4048;3;240.0;1;3;0;132782.67;0;97;normally_ads;0.0;1.0
5176;1;1.0;40.427364;29.380415;1.0;2;17.0;2018;0.007122317;0;0;1;264;0;645.0;0;1;0;144040.47;0;652;many_ads;1.0;0.0
12890;108;3.0;80.294815;52.596813;8.0;5;9.0;1959;0.0;0;0;23;3684;2;1020.0;0;4;0;576037.6;0;27;few_ads;0.0;0.0
10149;62;2.0;46.099792;32.21231;6.0;10;12.0;1975;0.002211665;0;0;39;7614;3;80.0;1;5;1;240447.45;0;247;normally_ads;0.0;1.0
298;90;3.0;73.83735;45.372135;10.0;18;18.0;1997;0.26508868;0;0;37;5288;0;1937.0;3;2;0;354787.34;1;72;normally_ads;0.0;1.0
12610;61;3.0;65.19029;39.24768;8.0;6;9.0;1976;0.30032253;0;0;52;10311;6;80.0;1;9;0;266705.1;0;118;normally_ads;0.0;1.0
2537;27;1.0;47.71754;21.663929;1.0;13;13.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;116246.85;1;851;many_ads;1.0;0.0
2476;107;2.0;44.614223;32.554848;5.0;8;9.0;1967;0.17473908;0;0;17;3379;9;100.0;0;3;0;221303.3;0;23;few_ads;0.0;0.0
16497;49;2.0;39.00374;32.554848;6.0;10;10.0;1965;0.020741327;0;0;24;5613;5;1340.0;2;5;0;188366.56;0;16;few_ads;0.0;0.0
7383;84;2.0;38.012226;32.554848;5.0;3;9.0;1965;0.006076152;0;0;30;5285;0;645.0;6;6;0;219003.73;0;80;normally_ads;0.0;1.0
9174;130;3.0;78.95256;51.38255;8.0;5;5.0;1957;0.34107193;0;0;27;5664;48;2300.0;3;11;0;330587.3;1;29;few_ads;0.0;0.0
3039;9;3.0;73.833466;44.053772;9.0;7;15.0;2010;0.16153175;0;0;25;5648;1;30.0;2;4;0;268170.84;0;294;normally_ads;0.0;1.0
14899;27;1.0;37.37083;26.32388;1.0;25;25.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;126997.375;0;851;many_ads;1.0;0.0
7404;61;1.0;34.429955;21.663929;6.0;9;9.0;1981;0.30032253;0;0;52;10311;6;80.0;1;9;0;161452.31;0;118;normally_ads;0.0;1.0
14792;48;3.0;76.432846;49.860317;10.0;12;16.0;1979;0.041124634;0;0;46;9515;5;2620.0;1;10;0;385730.56;0;90;normally_ads;0.0;1.0
12382;23;3.0;77.02406;46.96048;1.0;9;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;203620.03;0;565;many_ads;1.0;0.0
6063;90;3.0;74.856964;43.54091;8.0;13;14.0;1992;0.26508868;0;0;37;5288;0;1937.0;3;2;0;336401.9;1;72;normally_ads;0.0;1.0
11173;6;2.0;62.648777;32.554848;6.0;6;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;182625.55;1;511;many_ads;1.0;0.0
15901;100;3.0;58.74588;40.864227;6.0;4;5.0;1962;0.20014681;0;0;23;3975;8;770.0;2;0;0;86706.414;0;25;few_ads;0.0;0.0
5174;57;2.0;52.728527;32.88946;9.0;9;14.0;1977;0.13321534;0;0;49;11395;3;1406.0;3;4;1;223562.77;0;107;normally_ads;0.0;1.0
10144;30;2.0;62.180283;32.554848;1.0;8;17.0;1977;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;165895.48;0;228;normally_ads;0.0;1.0
10830;37;2.0;43.601154;32.554848;6.0;12;12.0;1969;0.12219048;0;0;25;4724;2;1308.0;1;3;0;201994.19;0;72;normally_ads;0.0;1.0
10550;12;3.0;81.73427;48.32852;10.0;8;14.0;1995;0.0907991;0;0;74;19083;2;1548.0;5;15;0;289429.7;1;64;normally_ads;0.0;1.0
12067;2;1.0;40.488274;21.663929;7.0;2;4.0;1961;0.0;0;0;33;7425;1;900.0;2;5;0;174542.98;1;78;normally_ads;0.0;1.0
1008;6;2.0;56.183674;35.419147;8.0;8;17.0;2013;0.24320452;0;0;5;1564;0;540.0;0;0;0;167203.8;0;511;many_ads;1.0;0.0
6972;45;2.0;57.788677;55.033787;1.0;4;10.0;1977;0.19578105;0;0;23;5212;6;1036.0;3;2;0;312993.34;0;116;normally_ads;0.0;1.0
11387;91;2.0;43.442673;31.875969;5.0;4;5.0;1963;0.33389154;0;0;30;6564;1;2715.0;0;0;0;166366.39;0;44;few_ads;0.0;0.0
3590;62;1.0;40.160194;21.663929;8.0;10;16.0;1984;0.002211665;0;0;39;7614;3;80.0;1;5;1;210243.47;0;247;normally_ads;0.0;1.0
13582;167;1.0;36.65333;21.663929;8.0;6;6.0;1963;0.050272014;0;0;21;4231;14;1020.0;0;3;0;188580.84;1;20;few_ads;0.0;0.0
6437;93;1.0;41.46593;21.663929;8.0;2;12.0;1982;0.050900057;0;0;43;10621;1;30.0;2;3;0;139769.89;1;73;normally_ads;0.0;1.0
11210;27;2.0;68.45381;49.91827;6.0;15;17.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;199508.38;1;851;many_ads;1.0;0.0
15979;27;1.0;47.42635;21.663929;10.0;9;9.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;148330.66;1;851;many_ads;1.0;0.0
5508;27;2.0;58.8116;32.554848;1.0;4;12.0;1977;0.011654127;0;0;4;915;0;262.0;0;0;0;135468.42;0;851;many_ads;1.0;0.0
